,Likelihood_Loss,KL_Loss,Loss,mae,mse
343,99.6976089477539,134.17720413208008,[5.728084367851352],[1.874159],[14.057649]
344,71.5357666015625,133.2350730895996,[5.530940052552577],[1.7925519],[11.419175]
345,88.07061767578125,132.45612716674805,[5.827973449027028],[2.0020955],[15.245065]
346,78.27101135253906,131.64504623413086,[5.887401808796254],[2.1016397],[17.882547]
347,92.34174346923828,130.82789611816406,[5.826434676189238],[2.1073778],[21.15616]
348,79.58966064453125,130.01953506469727,[5.710972090571336],[1.8099695],[10.7540045]
349,71.853759765625,129.17700576782227,[5.600575820689155],[1.9100348],[13.829181]
350,82.09312438964844,128.40821075439453,[5.879190896085636],[2.0227394],[15.102324]
351,84.67507934570312,127.72626876831055,[5.9274528697579205],[2.1758056],[17.12674]
352,82.43450927734375,126.91340255737305,[5.431841330613919],[1.7999948],[10.984241]
353,96.88825225830078,126.05189514160156,[5.431080146079676],[1.8458341],[11.9663515]
354,75.28854370117188,125.25714492797852,[5.5865864428656815],[1.8276843],[11.789517]
355,94.55145263671875,124.46246337890625,[5.586718593968164],[1.9651618],[14.417363]
356,84.25543212890625,123.82738494873047,[5.746465523305548],[2.2516642],[27.215935]
357,71.02896881103516,123.02189636230469,[5.456625725145661],[1.9273268],[12.895808]
358,93.076416015625,122.25284576416016,[5.396161478052266],[1.9763792],[14.079181]
359,85.18108367919922,121.50773620605469,[5.216421410214895],[1.8882859],[14.14868]
360,72.70410919189453,120.71056365966797,[5.407457922966675],[1.8567619],[13.708518]
361,76.38103485107422,119.96963119506836,[5.454469527038546],[1.8814882],[12.324516]
362,87.42532348632812,119.27266311645508,[5.4937928143540375],[2.1603453],[21.237993]
363,96.81243133544922,118.64443969726562,[5.5283128245532485],[2.2243166],[21.716295]
364,72.83222198486328,117.864013671875,[5.101801893558441],[1.7189547],[10.717906]
365,77.12409210205078,117.01477813720703,[5.288751213850375],[1.8396384],[12.694879]
366,62.41859817504883,116.41010284423828,[5.354193949249141],[2.1384647],[20.06617]
367,83.88878631591797,115.66664123535156,[5.285376083351181],[1.9246573],[15.706331]
368,78.5789566040039,114.97566223144531,[5.327149458383976],[2.0391483],[17.712961]
369,69.2188491821289,114.28973007202148,[5.283697251513607],[1.9525445],[15.595503]
370,70.85736846923828,113.52935791015625,[5.1554031813545524],[1.8142924],[11.309251]
371,75.0602035522461,112.88960647583008,[5.237466799394704],[2.0855467],[17.49066]
372,85.29556274414062,112.19980239868164,[5.098580740828055],[1.952312],[14.949909]
373,84.72596740722656,111.52959442138672,[5.319647964712993],[2.1037033],[19.879803]
374,70.9598617553711,110.89751815795898,[5.207936217300577],[2.0352652],[13.928206]
375,78.0331802368164,110.29417037963867,[5.2768471097133505],[2.0658813],[16.195059]
376,69.79950714111328,109.58922576904297,[4.933937676762283],[1.817129],[12.23251]
377,94.28173065185547,108.97171020507812,[5.1392186207466],[2.018142],[15.533245]
378,81.62418365478516,108.25164413452148,[4.888051210049384],[1.7903204],[13.104302]
379,91.71614837646484,107.59639739990234,[5.006067457862407],[1.924359],[12.262033]
380,78.50994873046875,107.03471755981445,[5.257522086622747],[2.1854887],[16.149183]
381,85.58670043945312,106.320068359375,[4.807815416020658],[1.6795983],[9.453844]
382,75.07627868652344,105.58237075805664,[4.703326349377028],[1.8309178],[11.951144]
383,66.89505767822266,105.00296020507812,[5.092384086013225],[1.982204],[18.230305]
384,77.85459899902344,104.35580825805664,[4.884258051942099],[1.8771844],[12.354222]
385,92.74552917480469,103.71676254272461,[4.736649362132715],[1.7612739],[10.123996]
386,73.71116638183594,103.10372161865234,[4.908423032369662],[1.9090405],[14.233165]
387,87.43932342529297,102.38580322265625,[4.6071231513460456],[1.6888249],[11.020534]
388,75.59451293945312,101.7762451171875,[5.034812664776999],[2.1085045],[18.273636]
389,89.30341339111328,101.14522171020508,[4.721169099451924],[1.8288473],[13.249832]
390,69.5502700805664,100.63119888305664,[4.999541640226767],[2.2300413],[26.739826]
391,95.19974517822266,100.08393478393555,[4.83047421172927],[1.9390033],[18.187523]
392,82.46095275878906,99.5345458984375,[4.746465111262015],[1.9810113],[15.201609]
393,77.82855224609375,98.86603546142578,[4.763846553124243],[1.7780656],[12.427696]
394,79.58895111083984,98.26702880859375,[4.650771823252252],[1.8577199],[13.246049]
395,75.24958038330078,97.66251754760742,[4.537354768008913],[1.8524002],[14.911512]
396,84.36140441894531,97.14390563964844,[4.882982611162],[2.1629994],[19.719376]
397,74.05033111572266,96.6870002746582,[4.786337426926671],[2.1513755],[22.035044]
398,99.14299774169922,96.17992401123047,[4.8006464773913455],[2.0854597],[18.44106]
399,95.72630310058594,95.5753402709961,[4.494621457399063],[1.8359134],[16.68504]
400,92.95417785644531,94.91243362426758,[4.422762728462237],[1.8100641],[13.605644]
401,68.17371368408203,94.44217300415039,[4.842730928927948],[2.1215067],[17.696249]
402,80.57231903076172,94.0418701171875,[4.674273488929007],[2.176974],[22.287832]
403,94.40602111816406,93.64361953735352,[5.108754517240274],[2.301208],[23.810263]
404,76.83946228027344,93.16104507446289,[4.561588800650815],[1.9670168],[14.212693]
405,65.93695831298828,92.59006881713867,[4.440000405129283],[1.8281883],[14.028845]
406,80.01341247558594,92.10344696044922,[4.809749684757706],[2.226578],[22.785728]
407,79.0900650024414,91.6422233581543,[4.573957778407044],[2.04243],[16.758331]
408,76.53820037841797,91.16904830932617,[4.572085467531405],[2.016961],[18.234735]
409,97.99266052246094,90.68278884887695,[4.435774896288731],[2.0232015],[18.710453]
410,84.13677215576172,90.16039657592773,[4.290144574417051],[1.7950399],[11.180012]
411,88.1462631225586,89.63496398925781,[4.439233385874126],[1.8385442],[14.629544]
412,77.0637435913086,89.12066650390625,[4.368634150578425],[1.9405756],[16.209126]
413,81.37848663330078,88.65106964111328,[4.343590441962531],[1.9403318],[14.297571]
414,80.03890991210938,88.1401596069336,[4.335741906054061],[1.9295713],[17.264193]
415,84.05767059326172,87.58773040771484,[4.329928580433034],[1.7345346],[9.701011]
416,92.55695343017578,87.11130905151367,[4.503790693972749],[1.9425385],[15.96722]
417,71.45761108398438,86.60823440551758,[4.333577009128129],[1.8268507],[12.282068]
418,93.00381469726562,86.08992767333984,[4.124389357195643],[1.7206134],[11.2602005]
419,77.31492614746094,85.66302871704102,[4.487202912747503],[2.0177236],[14.271044]
420,97.75990295410156,85.1983757019043,[4.431984974128867],[1.9863992],[16.970106]
421,98.56946563720703,84.78501892089844,[4.485817841811424],[2.0065203],[16.973497]
422,78.86128997802734,84.38985824584961,[4.615583490853154],[2.1919777],[17.77069]
423,86.1234130859375,83.96223068237305,[4.372726342250871],[2.0457184],[18.395073]
424,76.99082946777344,83.50992965698242,[4.210194806248732],[1.9199313],[13.082725]
425,80.14867401123047,83.04737854003906,[4.154802178304243],[1.8629205],[14.657482]
426,82.29090118408203,82.6345329284668,[4.494138347888422],[2.173684],[18.23547]
427,95.82616424560547,82.18249893188477,[4.221337015318025],[1.868316],[13.619418]
428,72.70466613769531,81.71612548828125,[4.149180391975835],[1.8436784],[14.680744]
429,89.789306640625,81.32038497924805,[4.373946197128472],[2.1500041],[21.019373]
430,80.19355773925781,80.91847610473633,[4.525825885955445],[2.1219807],[17.22946]
431,87.12181091308594,80.51909637451172,[4.20994602749832],[1.8461707],[13.041798]
432,93.20964813232422,80.09339141845703,[4.116997723752922],[1.7465829],[9.805603]
433,90.75083923339844,79.73242950439453,[4.334608948653549],[2.1072266],[18.779732]
434,74.63199615478516,79.33657455444336,[4.1555377809971725],[1.9085958],[14.462454]
435,74.05939483642578,78.87555694580078,[4.036984328244041],[1.7801454],[11.851826]
436,91.62889862060547,78.42433547973633,[4.063110116438512],[1.7622643],[12.577076]
437,89.38201141357422,78.07048034667969,[4.313897768180527],[2.1801767],[21.129751]
438,85.9495620727539,77.70664978027344,[4.135869470734247],[1.9234253],[12.259013]
439,90.58401489257812,77.26357650756836,[3.968139959446904],[1.7207154],[11.376235]
440,86.64823150634766,76.88626861572266,[4.0856589862466794],[1.927384],[15.220562]
441,73.70632934570312,76.46909713745117,[3.9925312095389067],[1.7969906],[13.282362]
442,77.27532958984375,76.05622863769531,[3.941653203766558],[1.7303412],[11.560391]
443,69.76683807373047,75.6635627746582,[4.115424634563599],[1.9877813],[16.554853]
444,90.25110626220703,75.31493377685547,[4.210334213578388],[1.9603462],[15.395587]
445,110.7802963256836,74.93041610717773,[3.8517617920146785],[1.8186245],[14.775526]
446,95.91468811035156,74.4954948425293,[3.859369112345987],[1.7537996],[13.247441]
447,97.23238372802734,74.04740142822266,[3.721221264250978],[1.7042606],[11.3973055]
448,103.4512939453125,73.64113235473633,[3.9368484350790465],[1.8986818],[18.809814]
449,82.04651641845703,73.33687210083008,[4.052235616730523],[1.994968],[15.503494]
450,76.9039535522461,72.99505615234375,[4.023590260746841],[1.9285443],[15.373945]
451,81.37862396240234,72.6628189086914,[3.9219205837434252],[1.9915175],[16.501566]
452,78.37774658203125,72.36921310424805,[4.252840605489343],[2.1339304],[24.33951]
453,85.7723159790039,72.00596237182617,[3.8397542881229847],[1.8044126],[10.557651]
454,76.83445739746094,71.6770133972168,[4.039728204647224],[1.9737729],[13.147842]
455,73.54231262207031,71.33449935913086,[3.7953032933309405],[1.8269569],[13.810298]
456,88.67765808105469,70.97744750976562,[3.9932391916975236],[2.0705829],[21.046623]
457,74.37645721435547,70.63091278076172,[3.7607533617647824],[1.8692728],[14.247353]
458,95.8664779663086,70.3749771118164,[4.233399830343316],[2.2634535],[23.994167]
459,94.91295623779297,70.07221221923828,[4.064935159485552],[2.0653858],[17.772755]
460,71.19171142578125,69.74996948242188,[3.979469640855688],[1.976367],[13.193479]
461,70.5293197631836,69.44167709350586,[3.908692565067525],[1.952374],[14.292963]
462,96.7463607788086,69.09847259521484,[3.6605175256399667],[1.7980781],[13.604104]
463,90.97515869140625,68.7255630493164,[3.632955874456672],[1.7078131],[11.9999075]
464,69.06749725341797,68.40623474121094,[3.93366389184545],[1.999955],[15.797667]
465,74.16812133789062,68.07904434204102,[3.794669055104091],[1.802731],[11.275206]
466,91.94928741455078,67.77717208862305,[3.800695416016932],[1.9388428],[15.05475]
467,83.1030044555664,67.42589950561523,[3.5667831931779705],[1.7212371],[10.359081]
468,76.04443359375,67.09060668945312,[3.6620095721701222],[1.8093482],[12.297382]
469,82.47755432128906,66.80233383178711,[3.894363622740083],[1.8684037],[11.98035]
470,77.719970703125,66.48054504394531,[3.730825289775017],[1.8555421],[14.223711]
471,79.81891632080078,66.25908660888672,[4.018360114657676],[2.197383],[22.205034]
472,81.25943756103516,65.95786094665527,[3.848247887406246],[1.9619962],[15.943175]
473,85.63955688476562,65.66830253601074,[3.5997463924332402],[1.8073775],[12.15221]
474,99.80843353271484,65.37712478637695,[3.7296326333946044],[1.94722],[14.5698]
475,65.37385559082031,65.0673942565918,[3.6877129569903655],[1.8135389],[11.622713]
476,82.41886901855469,64.75549125671387,[3.6138779685443474],[1.8495686],[14.455934]
477,67.86383819580078,64.46944808959961,[3.632566840348843],[1.8597234],[13.524245]
478,81.21552276611328,64.12110137939453,[3.4148859313312956],[1.7052821],[12.817215]
479,78.35681915283203,63.79552459716797,[3.5823195115699575],[1.76063],[13.106541]
480,87.5385513305664,63.5180721282959,[3.780658723461304],[1.9891906],[17.680233]
481,83.20362091064453,63.24696159362793,[3.7888136933553827],[1.8855691],[12.448424]
482,111.78621673583984,62.95218276977539,[3.509843745686282],[1.7532127],[11.1807]
483,76.96304321289062,62.64246368408203,[3.626794718202497],[1.8318844],[12.175291]
484,78.09420013427734,62.35789108276367,[3.5740802482436296],[1.7987757],[12.073433]
485,109.29663848876953,62.11563682556152,[3.7241915874577844],[2.0352457],[16.852695]
486,113.97716522216797,61.851505279541016,[3.530060872456161],[1.8036339],[11.683326]
487,85.42861938476562,61.65707778930664,[3.956522082799264],[1.967828],[17.13388]
488,82.4036865234375,61.397003173828125,[3.458022360316294],[1.7439915],[12.975472]
489,90.83303833007812,61.09147071838379,[3.5100365352762397],[1.7917784],[12.162412]
490,72.7422103881836,60.857322692871094,[3.563237926038604],[1.8838747],[13.15218]
491,95.84224700927734,60.623483657836914,[3.65143628023781],[2.0781727],[17.719276]
492,89.25445556640625,60.31854248046875,[3.4156945601744018],[1.6991353],[9.555722]
493,76.1578369140625,60.03919219970703,[3.44957795619745],[1.708197],[10.9214325]
494,93.94588470458984,59.824079513549805,[3.6192645935460974],[1.832583],[14.187012]
495,80.9170150756836,59.568538665771484,[3.4507873621694176],[1.7914411],[12.206756]
496,87.88232421875,59.382049560546875,[3.780923015562854],[2.003535],[15.614988]
497,95.26760864257812,59.109031677246094,[3.332731351496601],[1.6185257],[8.327735]
498,94.71268463134766,58.810218811035156,[3.255812373154727],[1.6100059],[9.424668]
499,95.31558990478516,58.55600166320801,[3.5361611990267536],[1.9197408],[13.601396]
500,84.4774169921875,58.33148193359375,[3.4467898919691087],[1.8757465],[14.817994]
501,70.51228332519531,58.09645080566406,[3.587225518870167],[1.9773288],[17.255884]
502,98.68759155273438,57.883934020996094,[3.4438280018174336],[1.9017814],[16.470274]
503,95.51870727539062,57.67311096191406,[3.504108511539496],[1.920308],[15.067159]
504,111.44656372070312,57.42356872558594,[3.3310711252035934],[1.6862012],[12.526694]
505,75.68622589111328,57.209495544433594,[3.521635065645405],[1.9340868],[14.626822]
506,71.78829193115234,56.99247741699219,[3.559529214671876],[2.0093331],[16.314342]
507,92.2623519897461,56.76678657531738,[3.62942630066294],[1.9862239],[14.722275]
508,84.88458251953125,56.60917663574219,[3.771578147190609],[2.0594213],[20.73591]
509,81.49193572998047,56.38895797729492,[3.4121198669549564],[1.7831174],[11.609524]
510,93.82304382324219,56.15996170043945,[3.4090011549237573],[1.8534569],[15.413793]
511,66.75747680664062,55.95676803588867,[3.3610206589288065],[1.7898539],[12.467765]
512,93.89816284179688,55.751434326171875,[3.3307271799916003],[1.8992395],[17.580338]
513,93.57149505615234,55.54663848876953,[3.365473355197072],[1.8749834],[16.14681]
514,93.21064758300781,55.32256889343262,[3.2650765713762437],[1.7506952],[13.171472]
515,82.2343521118164,55.112796783447266,[3.4196679562481247],[1.9697205],[18.961088]
516,120.94405364990234,54.9157829284668,[3.5259166937827624],[1.9629419],[14.006339]
517,75.95124816894531,54.71767234802246,[3.4469609348414845],[1.8259485],[11.4298315]
518,91.97882080078125,54.47513008117676,[3.1873847131408453],[1.6836586],[10.566866]
519,73.63304138183594,54.3067741394043,[3.5590832044539065],[2.0052795],[18.5302]
520,78.71519470214844,54.129417419433594,[3.4805388839384315],[1.9785633],[15.119226]
521,103.0628890991211,53.95641326904297,[3.6321196887746816],[2.010979],[13.588877]
522,68.09894561767578,53.75769805908203,[3.2444975263014855],[1.7753817],[12.304725]
523,132.0522918701172,53.55052947998047,[3.3145985776847655],[1.8857528],[14.676838]
524,79.72149658203125,53.35746192932129,[3.2924960389877453],[1.6807148],[9.12846]
525,89.78142547607422,53.17723083496094,[3.4072126030976846],[1.9757859],[17.98902]
526,89.64749145507812,52.982948303222656,[3.3029900956735916],[1.8322722],[11.776073]
527,92.20809173583984,52.809133529663086,[3.3862995554477267],[2.0001295],[20.006433]
528,73.84820556640625,52.67100524902344,[3.5572144678802],[1.9907213],[16.20217]
529,90.50841522216797,52.476139068603516,[3.2230852830799863],[1.8850564],[16.106562]
530,80.98694610595703,52.27321434020996,[3.1588673968295358],[1.7582045],[10.494191]
531,104.18505096435547,52.08707618713379,[3.285376142873461],[1.8348638],[13.82139]
532,92.67652130126953,51.94266319274902,[3.590068011062039],[2.119762],[18.788187]
533,88.93746948242188,51.783348083496094,[3.3719996422021303],[1.948999],[13.6522255]
534,87.95305633544922,51.61312294006348,[3.38946058518433],[1.8792465],[16.89262]
535,91.5614242553711,51.41910171508789,[3.2125852202446654],[1.7913913],[12.9039135]
536,110.97715759277344,51.21523475646973,[3.193256695552775],[1.7792468],[10.993226]
537,88.94014739990234,51.01106834411621,[3.1534474962375945],[1.7597424],[12.386733]
538,97.02328491210938,50.83679008483887,[3.2244190229682097],[1.776411],[11.495658]
539,99.21674346923828,50.643585205078125,[3.231817157078536],[1.7844293],[10.7987585]
540,84.5156021118164,50.505123138427734,[3.355405574018425],[1.9713839],[15.034048]
541,79.298095703125,50.370601654052734,[3.255926988356567],[1.9076017],[15.13444]
542,92.08927917480469,50.23075866699219,[3.3619026487623693],[1.8840781],[13.397105]
543,102.7615966796875,50.078617095947266,[3.21919892659005],[1.9203843],[14.416712]
544,71.33953857421875,49.89841651916504,[3.2197476560099783],[1.7978145],[12.3138685]
545,90.62199401855469,49.7302131652832,[3.3442184998658546],[1.7980301],[12.229363]
546,70.79918670654297,49.54923629760742,[3.034948121562415],[1.7664895],[12.775778]
547,109.0601806640625,49.390193939208984,[3.1895925986607576],[1.8905793],[14.123703]
548,83.30577087402344,49.19474411010742,[3.040929119689077],[1.6782333],[10.379028]
549,83.88276672363281,49.03812026977539,[3.335006295234473],[2.0228803],[22.415796]
550,93.96795654296875,48.89834976196289,[3.2103230375564906],[1.7933701],[11.492944]
551,92.654052734375,48.7361946105957,[3.035253766822903],[1.6767305],[10.387205]
552,96.68755340576172,48.618661880493164,[3.3212333691938305],[2.078829],[18.141666]
553,88.21673583984375,48.44662284851074,[3.0787776421424375],[1.6888516],[10.808854]
554,93.08458709716797,48.26643657684326,[3.134438857566591],[1.7363253],[11.449978]
555,70.73843383789062,48.143134117126465,[3.2482896977885427],[1.8787414],[15.483553]
556,110.64775085449219,47.98692798614502,[3.215397523329149],[1.8125203],[12.995744]
557,95.39985656738281,47.86233997344971,[3.290753967582987],[1.8535669],[13.172478]
558,84.08577728271484,47.71190643310547,[3.0671230466175827],[1.7831609],[11.774715]
559,94.59017944335938,47.57198238372803,[3.1966526190952353],[1.8458822],[11.970158]
560,77.82079315185547,47.46010208129883,[3.3680790757759547],[1.8988385],[12.947798]
561,73.8658447265625,47.31627368927002,[3.1266976570215492],[1.7201524],[9.494993]
562,80.51029205322266,47.15618896484375,[3.007349250614231],[1.6658099],[9.471757]
563,81.6958236694336,47.01725196838379,[3.1143576656273027],[1.8461589],[13.501822]
564,97.20482635498047,46.906898498535156,[3.241689509589899],[1.9886978],[19.15604]
565,109.04914855957031,46.80080795288086,[3.3825960022027126],[2.0549846],[14.561022]
566,86.6305923461914,46.69542694091797,[3.3206282919422923],[2.0560675],[18.66414]
567,109.65080261230469,46.57443618774414,[3.2718220739966437],[1.9601917],[15.683115]
568,85.09710693359375,46.44723701477051,[3.2547500628801274],[1.9345222],[16.17072]
569,94.39134979248047,46.336541175842285,[3.065394289094915],[1.7386154],[10.199617]
570,78.07987976074219,46.190351486206055,[3.068667940915537],[1.7659903],[10.339428]
571,85.84904479980469,46.06586742401123,[3.2024066346079345],[1.9557117],[16.728058]
572,80.63187408447266,45.96128559112549,[3.240750044515637],[2.0036407],[18.58986]
573,76.6502685546875,45.82963752746582,[3.044380952223607],[1.6956427],[8.409385]
574,75.77603912353516,45.7529354095459,[3.372536993531904],[2.0707002],[17.922874]
575,82.70230102539062,45.60988807678223,[3.032873242420845],[1.7900913],[16.352093]
576,82.3587875366211,45.49069786071777,[3.0283040971813087],[1.8166871],[15.409883]
577,91.36604309082031,45.35526657104492,[3.1143122964715806],[1.9128046],[14.728405]
578,102.9386215209961,45.225446701049805,[3.057292288648868],[1.8356786],[16.90872]
579,96.56642150878906,45.12362098693848,[3.10417546099202],[1.8774873],[13.50569]
580,89.55492401123047,45.044745445251465,[3.243206953024985],[2.043562],[17.414948]
581,88.08673858642578,44.935362815856934,[3.1332442284948208],[1.899721],[14.267467]
582,69.471435546875,44.820584297180176,[2.933866612980411],[1.7212036],[11.404243]
583,79.29683685302734,44.713680267333984,[3.0973882025038244],[1.9033817],[13.306338]
584,90.2812271118164,44.63220405578613,[3.262022607505514],[2.086886],[17.091042]
585,99.0071792602539,44.48295307159424,[2.913856509861887],[1.7688872],[13.278841]
586,78.98249816894531,44.403093338012695,[3.3398619907235068],[2.1340985],[22.934187]
587,110.37748718261719,44.33079242706299,[3.276409042425169],[1.9497666],[16.467926]
588,85.28440856933594,44.24030685424805,[3.1374018336155074],[1.93047],[14.909509]
589,82.64022827148438,44.17033386230469,[3.212440289203498],[2.0582151],[18.494822]
590,98.46407318115234,44.051045417785645,[2.9109820483852125],[1.7381839],[12.187828]
591,82.1069564819336,43.970367431640625,[3.205954926181971],[1.9112452],[13.643118]
592,91.87165832519531,43.87290000915527,[3.0876064043559],[1.9410359],[15.498048]
593,81.23274230957031,43.79759407043457,[3.001221970664033],[1.898872],[14.8620825]
594,106.18097686767578,43.7081823348999,[3.1396080957805435],[1.895575],[12.059093]
595,88.03916931152344,43.61475658416748,[3.083091247251977],[1.8716192],[12.473665]
596,81.74889373779297,43.52706336975098,[3.136820089427187],[1.8358313],[11.83701]
597,93.88018798828125,43.438785552978516,[3.102605529997767],[1.83838],[10.220403]
598,68.9658432006836,43.349708557128906,[3.034308422660564],[1.941509],[16.246775]
599,103.65381622314453,43.24719047546387,[3.021037157973294],[1.8928095],[15.6859865]
600,93.49653625488281,43.153258323669434,[3.113466456978621],[1.8618113],[13.652189]
601,99.58287048339844,43.05461311340332,[3.022632881223414],[1.9184523],[15.626564]
602,88.32843017578125,42.98907279968262,[3.2870102397641077],[2.0455751],[15.149668]
603,84.18876647949219,42.86810874938965,[2.83638299296716],[1.7056425],[10.759221]
604,116.94115447998047,42.73750400543213,[2.863009249104272],[1.8113582],[16.296257]
605,103.17681121826172,42.61259365081787,[2.884145953258794],[1.7502749],[13.316999]
606,105.18956756591797,42.48139476776123,[2.8056310548698886],[1.6023719],[9.202281]
607,69.63088989257812,42.38768768310547,[3.017337348042738],[1.9178034],[19.85751]
608,111.96438598632812,42.26430034637451,[2.836499678490075],[1.7124246],[11.523965]
609,74.12645721435547,42.19642925262451,[3.1401261668334848],[2.058037],[17.598694]
610,82.51475524902344,42.1486120223999,[3.198981296516464],[2.0374837],[14.834621]
611,88.91534423828125,42.07086181640625,[3.158886807791817],[1.9666198],[15.296688]
612,85.8216552734375,41.988712310791016,[2.983163646155928],[1.80503],[14.465936]
613,88.46793365478516,41.886494636535645,[2.925263164341038],[1.8580798],[15.009313]
614,71.9832534790039,41.8134822845459,[3.0491058617789095],[1.8270279],[15.135263]
615,92.1634521484375,41.71836471557617,[2.891788926008164],[1.7875872],[10.798716]
616,91.52935791015625,41.68792915344238,[3.25144945010234],[2.0052233],[14.037203]
617,120.28257751464844,41.599966049194336,[2.924421444295025],[1.8974485],[14.353227]
618,98.11199951171875,41.48935508728027,[2.802105123905584],[1.6156864],[9.539277]
619,115.81246185302734,41.394575119018555,[2.9915420680702804],[1.8143007],[12.77923]
620,82.65643310546875,41.3326301574707,[2.9765983952294293],[1.7581048],[10.825792]
621,140.17404174804688,41.25854969024658,[2.99378771322875],[1.8685251],[14.400397]
622,71.0939712524414,41.20900535583496,[3.1361664379318426],[2.0075803],[17.545902]
623,87.96307373046875,41.11001205444336,[2.7989326367889995],[1.7434639],[13.660031]
624,76.1526870727539,41.043230056762695,[2.896091337524653],[1.8131284],[11.32159]
625,77.64063262939453,40.95582675933838,[2.9531928199274318],[1.8299489],[12.210953]
626,101.99595642089844,40.855154037475586,[2.957324831895376],[1.8171188],[12.764864]
627,109.51763916015625,40.81721305847168,[3.061746413451853],[1.8551534],[13.683402]
628,81.3074722290039,40.761067390441895,[3.096531302080018],[1.9979647],[16.678923]
629,89.57785034179688,40.66471862792969,[2.840497022617363],[1.7244533],[10.49318]
630,75.80015563964844,40.58941459655762,[2.9084157311164085],[1.7656155],[9.768342]
631,71.45365905761719,40.524651527404785,[3.061339825103493],[1.8744209],[12.004246]
632,90.48019409179688,40.49674129486084,[3.108971656164998],[2.074644],[18.18179]
633,80.75393676757812,40.44442081451416,[3.1824538658314285],[2.212118],[22.06494]
634,77.58769226074219,40.36497497558594,[2.853107702122587],[1.7173152],[11.3842535]
635,75.61135864257812,40.30875205993652,[2.996987705459138],[1.8975134],[12.988596]
636,90.12910461425781,40.238407135009766,[3.0579967667901644],[2.1060913],[19.695616]
637,69.62387084960938,40.193824768066406,[2.99725284514917],[1.9825956],[17.368048]
638,66.79649353027344,40.11473846435547,[2.8990386781029196],[1.8441312],[14.736713]
639,79.29592895507812,40.05513858795166,[2.9435829705546275],[1.9319528],[16.889961]
640,93.95909118652344,40.01078414916992,[3.0192787531936625],[1.9606146],[12.81989]
641,94.37753295898438,39.94411087036133,[2.9020114041648664],[1.8445965],[14.301529]
642,81.63597869873047,39.90429401397705,[2.974556171306538],[1.8994111],[15.584789]
643,86.89810943603516,39.8272123336792,[2.8027585497214353],[1.7798148],[13.978061]
644,70.90930938720703,39.75862979888916,[2.900233444229681],[1.8821394],[16.085625]
645,86.26771545410156,39.711917877197266,[3.117245078471222],[1.95594],[14.734258]
646,98.94744110107422,39.65275287628174,[2.869161713677911],[1.7401534],[13.288991]
647,96.61068725585938,39.572792530059814,[2.8878450099359947],[1.8054601],[14.262238]
648,96.64379119873047,39.5211877822876,[2.9998593148082593],[1.9580101],[15.736694]
649,70.55643463134766,39.41915321350098,[2.698837400196555],[1.5864902],[9.3983]
650,86.58024597167969,39.34639883041382,[2.8687509348292553],[1.8971046],[14.982499]
651,87.95526123046875,39.27504253387451,[2.842171131768352],[1.6715491],[9.984285]
652,85.89908599853516,39.20864772796631,[2.848453670424396],[1.8424524],[13.792165]
653,85.6453628540039,39.156938552856445,[2.9397809215538624],[1.8139067],[11.561796]
654,84.6454849243164,39.12278079986572,[3.0498041169866337],[1.8751035],[12.253386]
655,76.96856689453125,39.09774303436279,[3.279684550967539],[2.0034],[13.460966]
656,72.9793472290039,39.023250579833984,[2.8091316370302937],[1.7092651],[11.63557]
657,96.91744232177734,38.96916198730469,[2.917715947675244],[1.8518838],[15.643351]
658,80.76908111572266,38.88253593444824,[2.8128005255756703],[1.6997994],[10.568874]
659,79.85018920898438,38.8315806388855,[2.9464907141008556],[1.9377468],[17.537575]
660,86.32949829101562,38.788687229156494,[2.9308829970867167],[1.7959111],[12.043155]
661,99.3442611694336,38.734760761260986,[2.9408707113542736],[1.9483346],[16.484875]
662,78.89543914794922,38.67501783370972,[2.916335177059165],[1.9753228],[16.741337]
663,99.69805908203125,38.60616207122803,[2.7608543794202345],[1.7088865],[12.612124]
664,78.73756408691406,38.52139663696289,[2.7225521802353123],[1.750347],[12.111939]
665,95.09691619873047,38.46791219711304,[2.974903255604973],[1.9263159],[15.99026]
666,95.88607025146484,38.40349340438843,[2.6811901450102256],[1.6662842],[9.362677]
667,86.82184600830078,38.33280897140503,[2.707698825974994],[1.6656373],[10.698263]
668,92.1650619506836,38.271915435791016,[2.819763560714616],[1.7702876],[13.932464]
669,96.42463684082031,38.22927379608154,[2.9539290418936766],[1.9105545],[15.085456]
670,82.3555679321289,38.169846057891846,[2.785765562558273],[1.8050243],[11.823401]
671,81.45606994628906,38.1434211730957,[3.1231778997915893],[2.0453427],[17.56076]
672,75.30825805664062,38.111119747161865,[3.0114416590707744],[1.8500869],[11.509392]
673,99.79537200927734,38.03185319900513,[2.654712502608262],[1.7131279],[13.46173]
674,123.27387237548828,38.01722812652588,[3.1503924212110914],[2.2916033],[22.237206]
675,80.38356018066406,37.97742033004761,[2.7995506297163786],[1.8088604],[11.142577]
676,113.62456512451172,37.92090654373169,[2.8557334381114057],[1.9446535],[16.362843]
677,76.77201080322266,37.857234477996826,[2.7478306320942476],[1.6945187],[10.899865]
678,86.06280517578125,37.80990409851074,[2.9291773230070786],[1.9319906],[16.867073]
679,78.96383666992188,37.764164447784424,[2.847579869077481],[1.8892953],[15.643585]
680,80.4241943359375,37.713016510009766,[2.770075688214963],[1.900127],[18.118778]
