,Likelihood_Loss,KL_Loss,Loss,mae,mse
343,107.46270751953125,166.80705642700195,[7.653221834468498],[1.7623578],[13.167875]
344,83.46684265136719,165.85918045043945,[7.576060969622899],[1.8083425],[12.53245]
345,87.48837280273438,164.8558120727539,[7.561782213896142],[1.7595261],[13.538963]
346,105.9243392944336,163.94717407226562,[7.810439314877878],[2.0411618],[18.139008]
347,92.33271026611328,163.0833854675293,[7.817910404886707],[2.029297],[16.31124]
348,116.27352905273438,162.14597702026367,[7.585625685604944],[1.9195606],[14.62923]
349,98.07301330566406,161.12954330444336,[7.505427610507733],[1.8203444],[12.498169]
350,86.83428192138672,160.15806198120117,[7.3618668408580055],[1.816873],[12.719997]
351,98.91912078857422,159.3014678955078,[7.7526659700092075],[2.0885699],[22.32469]
352,92.25810241699219,158.37478637695312,[7.423968514257836],[1.8302904],[13.190628]
353,115.36268615722656,157.47432708740234,[7.543456284367982],[1.9815558],[13.85948]
354,99.18289947509766,156.56837844848633,[7.36775688133356],[1.7938812],[13.477901]
355,105.0164794921875,155.61965942382812,[7.215325019591338],[1.8203853],[15.019483]
356,94.86632537841797,154.67927169799805,[7.340824151230598],[1.8559023],[12.980921]
357,96.54460906982422,153.8615379333496,[7.507433560111786],[2.1685152],[20.637997]
358,98.33512115478516,152.9553337097168,[7.238126935803042],[1.8233839],[14.8631935]
359,93.59696960449219,152.03050994873047,[7.020119714195528],[1.7545809],[11.661286]
360,105.94860076904297,151.11420822143555,[7.191147183487205],[1.7636123],[12.842582]
361,98.43055725097656,150.39757537841797,[7.578831041463357],[2.2067735],[19.959055]
362,94.89155578613281,149.55484008789062,[7.065544630741023],[1.8105311],[12.824899]
363,96.4678726196289,148.77634048461914,[7.390159688013077],[2.1514788],[18.650417]
364,94.31930541992188,148.0069923400879,[7.111071970481946],[2.0827653],[15.594959]
365,93.04578399658203,147.1547088623047,[7.054236091956047],[1.8783675],[14.919497]
366,86.6751708984375,146.43638610839844,[7.1124378363863645],[2.1162589],[20.980658]
367,108.38788604736328,145.60382080078125,[6.891428968973089],[1.9010874],[16.5568]
368,89.2173843383789,144.75048828125,[7.04868196140396],[1.9985222],[18.793686]
369,86.90501403808594,143.99772262573242,[7.221531770130961],[2.2583632],[19.416819]
370,81.71095275878906,143.25149536132812,[6.915188416058718],[2.0295699],[17.876606]
371,90.5047378540039,142.42491912841797,[6.956164867783544],[2.0166757],[20.72927]
372,106.49179077148438,141.5133934020996,[6.62293799159204],[1.6790152],[10.528441]
373,100.24815368652344,140.68379974365234,[6.8511826640118265],[1.8464122],[12.989927]
374,82.04332733154297,139.80439376831055,[6.731676600574292],[1.7775015],[12.989641]
375,92.50701904296875,139.0176239013672,[7.086018766204065],[2.1093428],[21.319353]
376,103.70394897460938,138.3209991455078,[6.7508864147912035],[1.77861],[11.377381]
377,112.60079956054688,137.65863418579102,[6.955823762566718],[2.1391318],[16.44149]
378,93.2043685913086,136.93601989746094,[6.800075012572549],[1.8740308],[14.315542]
379,95.109130859375,136.0928497314453,[6.351282995250937],[1.6365545],[9.967639]
380,96.68815612792969,135.26227951049805,[6.68761313836418],[2.0064173],[24.47142]
381,96.61344909667969,134.60453033447266,[6.954387075053923],[2.133738],[19.341692]
382,105.09272003173828,133.8776741027832,[6.434214004087699],[1.8195697],[13.060755]
383,75.87287902832031,133.17162322998047,[6.491605444384955],[1.983129],[16.908663]
384,84.5818099975586,132.55574798583984,[6.965619921123047],[2.372368],[27.299425]
385,103.85968017578125,131.80243682861328,[6.357285396572759],[1.7613184],[12.241547]
386,81.84565734863281,130.98667526245117,[6.200847020277321],[1.6821834],[10.458352]
387,104.38491821289062,130.2065086364746,[6.586094519003248],[1.8711177],[14.934042]
388,80.41795349121094,129.57346725463867,[6.514780632447946],[1.9962748],[19.067495]
389,87.93668365478516,128.9268341064453,[6.507165311017349],[1.838361],[14.521914]
390,84.67704772949219,128.26116561889648,[6.399474164053728],[1.8844054],[17.206976]
391,98.06407928466797,127.56900405883789,[6.396674324950496],[1.9454551],[15.84561]
392,99.40692138671875,126.86202621459961,[6.095377600381196],[1.7329029],[10.5135765]
393,89.64028930664062,126.06282424926758,[5.92793375618469],[1.6802444],[11.263264]
394,120.16181182861328,125.33195877075195,[6.276587142405567],[1.9002947],[16.53322]
395,109.4605941772461,124.62141799926758,[6.1919439674183065],[1.7678438],[12.738598]
396,94.62322235107422,123.86204147338867,[6.069872713260656],[1.7532142],[10.098516]
397,85.31104278564453,123.20758819580078,[6.331226050705172],[1.8519077],[14.18952]
398,110.39230346679688,122.50621032714844,[6.3356099579017995],[1.9534005],[15.888319]
399,108.84989929199219,121.88796615600586,[6.445542926835868],[2.0960238],[22.863337]
400,108.13855743408203,121.22751235961914,[5.944202214454687],[1.7651578],[15.835334]
401,91.07102966308594,120.4924201965332,[5.801339025082796],[1.6467918],[10.54876]
402,100.21379852294922,119.77526092529297,[5.959086263123657],[1.7801837],[11.737268]
403,96.68521118164062,119.1274642944336,[5.948078337748339],[1.8238429],[13.544636]
404,91.41055297851562,118.58428955078125,[6.1880346002158815],[2.108394],[22.17303]
405,90.78855895996094,118.02421951293945,[6.116708522818816],[2.0171838],[23.472364]
406,107.001953125,117.32191467285156,[5.913768932318232],[1.8542615],[14.735084]
407,96.86238861083984,116.67340087890625,[5.899762658589569],[1.6570505],[9.873887]
408,92.54570770263672,116.07475662231445,[6.054506759437555],[1.784133],[13.503291]
409,116.7206802368164,115.39057159423828,[5.720533865899863],[1.7084426],[14.311841]
410,108.1821517944336,114.79462814331055,[6.056521440800192],[2.0467947],[17.15348]
411,96.14266204833984,114.2233657836914,[6.161396830143343],[1.9852902],[13.406377]
412,83.63339233398438,113.6894645690918,[5.934705064885011],[1.9815197],[17.757732]
413,101.81258392333984,113.06436157226562,[5.68632587439728],[1.7935443],[14.164012]
414,93.09954833984375,112.49951553344727,[5.84633074147455],[1.9276552],[13.957477]
415,95.34415435791016,111.89043807983398,[5.771339373851344],[1.7601321],[11.909106]
416,96.83963012695312,111.352294921875,[5.830241968677302],[1.9806098],[16.612335]
417,89.42044067382812,110.89900207519531,[6.223653263545241],[2.3099453],[30.82634]
418,103.28768157958984,110.36641693115234,[5.80761311886813],[2.0358274],[18.426064]
419,93.38903045654297,109.79389953613281,[5.725605007420944],[1.812765],[11.816497]
420,87.87646484375,109.1810417175293,[5.6035561549699855],[1.7944956],[10.654166]
421,119.60626983642578,108.57341384887695,[5.307792679156269],[1.7406771],[11.716749]
422,107.85902404785156,108.0250473022461,[5.64529845523755],[1.8044481],[12.928262]
423,94.12186431884766,107.47462844848633,[5.771684553906449],[1.7545778],[12.409139]
424,91.80421447753906,106.9551887512207,[5.669351670722888],[2.0610468],[22.05727]
425,90.65374755859375,106.48585891723633,[5.775618068269335],[2.015412],[16.51321]
426,97.04135131835938,105.97982025146484,[5.576535627802994],[1.9070253],[13.949965]
427,110.73969268798828,105.42664337158203,[5.568225265968807],[1.8048966],[13.03913]
428,83.0759048461914,104.811767578125,[5.372334771062555],[1.6931348],[12.712866]
429,99.42515563964844,104.28057861328125,[5.513985057842431],[1.932341],[17.300116]
430,76.6351089477539,103.71873474121094,[5.61394033548212],[1.9254658],[14.176368]
431,98.99742889404297,103.24603652954102,[5.913602813925647],[2.2410731],[25.093191]
432,112.60999298095703,102.74004745483398,[5.672107336825527],[2.0374405],[20.470625]
433,125.75630187988281,102.16282272338867,[5.2573997650209865],[1.7569517],[14.281018]
434,82.71851348876953,101.64929580688477,[5.462355833970025],[1.8056164],[13.471487]
435,85.12751770019531,101.2033920288086,[5.59479715262249],[2.3104002],[27.091204]
436,109.07828521728516,100.6855583190918,[5.367432189430104],[1.9475619],[25.955908]
437,119.30718231201172,100.11673355102539,[5.247953718634927],[1.7980216],[13.513697]
438,79.5230484008789,99.67118072509766,[5.562978217226091],[2.0647402],[18.451]
439,101.10166931152344,99.14563751220703,[5.2237835992112185],[1.8242399],[12.855034]
440,104.98180389404297,98.66825866699219,[5.473579176440856],[1.9607743],[16.465614]
441,88.38130187988281,98.1444091796875,[5.034820533399601],[1.7057997],[11.768293]
442,98.58837127685547,97.71418380737305,[5.450933393036286],[2.0375972],[16.045767]
443,77.49629211425781,97.24774551391602,[5.448977628991532],[1.9568905],[18.833727]
444,103.59185028076172,96.78197860717773,[5.266734751397901],[1.800696],[11.60024]
445,118.986328125,96.30238723754883,[5.323637940420797],[1.9060267],[14.430707]
446,103.80622100830078,95.89239120483398,[5.46639876047418],[2.0455618],[16.950762]
447,115.1389389038086,95.38360977172852,[5.116269199843553],[1.8544711],[14.197873]
448,109.38070678710938,94.8668441772461,[4.96462625124817],[1.8471098],[13.515415]
449,99.4488754272461,94.45129013061523,[5.378878561224313],[1.9228371],[12.695913]
450,89.41471099853516,94.0098648071289,[5.098145728294818],[1.8080854],[14.307144]
451,93.7518081665039,93.56375503540039,[5.396000968686962],[2.1569653],[29.750376]
452,86.12885284423828,93.1186294555664,[5.010022984882102],[1.8408049],[12.955291]
453,93.00666809082031,92.71228408813477,[5.321762615542965],[2.0501912],[17.323605]
454,89.50102996826172,92.20330047607422,[4.950188200746472],[1.7116715],[10.058571]
455,94.20266723632812,91.75059127807617,[5.318462958794094],[2.1040688],[29.999287]
456,105.72486877441406,91.28449249267578,[5.000978059169164],[1.7573506],[10.946462]
457,105.67984008789062,90.85097122192383,[5.014534820581995],[1.9465014],[16.664495]
458,110.66425323486328,90.4051513671875,[5.18284614302055],[1.9554818],[14.6062]
459,106.1788558959961,89.95671081542969,[5.00836343482669],[1.8712268],[17.653597]
460,88.05924987792969,89.57257843017578,[5.085917762295753],[2.0183616],[18.601582]
461,87.36834716796875,89.0865249633789,[4.9781696989872355],[1.7766045],[13.729549]
462,107.5325698852539,88.6201286315918,[4.896935220373466],[1.8071856],[14.533161]
463,101.76762390136719,88.17447662353516,[4.8713160267631554],[1.8816445],[14.022667]
464,74.496826171875,87.76607513427734,[5.013573873805656],[2.0606377],[17.79424]
465,82.9741439819336,87.4102897644043,[5.210945936227828],[2.1889892],[24.045914]
466,109.725341796875,86.97782897949219,[4.820456141416665],[1.7750118],[10.483906]
467,95.33583068847656,86.6011734008789,[5.144038125637396],[2.0298643],[15.187347]
468,85.73433685302734,86.19310760498047,[4.774332568375432],[1.8920699],[16.377155]
469,99.80262756347656,85.72550201416016,[4.614889842260251],[1.7141954],[11.611105]
470,93.42166137695312,85.34809494018555,[4.846335464288441],[1.939184],[16.225044]
471,100.25183868408203,85.03332138061523,[5.007685301608242],[2.0899305],[20.121845]
472,94.58150482177734,84.70117950439453,[5.047545030948298],[2.2027125],[21.449703]
473,92.25366973876953,84.39107894897461,[5.100199385119819],[2.0601897],[18.474812]
474,119.27428436279297,84.01259231567383,[4.826368870942489],[1.8899921],[15.084791]
475,73.29631042480469,83.61334228515625,[4.628056313053322],[1.7051708],[11.542896]
476,89.92402648925781,83.21374893188477,[4.6913326744622585],[1.7730858],[12.2735405]
477,86.20629119873047,82.82698440551758,[4.814520914050821],[2.0278811],[19.229078]
478,99.16156005859375,82.48432159423828,[4.882437186239829],[2.0163884],[16.027523]
479,96.58062744140625,82.12227249145508,[4.578891323795282],[1.8317534],[17.205832]
480,110.22122192382812,81.72183609008789,[4.624866316041865],[1.9317638],[15.629631]
481,95.91183471679688,81.35641479492188,[4.612541643479167],[1.85582],[12.073492]
482,107.02301788330078,81.01707458496094,[4.6585292780508265],[1.8768018],[15.180143]
483,92.78804016113281,80.60844421386719,[4.4814356191440226],[1.7425604],[12.630539]
484,92.87442016601562,80.29973220825195,[4.850578441345206],[2.097945],[18.655857]
485,109.59183502197266,79.9781379699707,[4.705629917895883],[1.9834033],[17.416702]
486,117.78898620605469,79.57524490356445,[4.417498560567141],[1.7455152],[13.453971]
487,93.97420501708984,79.1838607788086,[4.601978511435277],[1.7484711],[13.514205]
488,106.47088623046875,78.83262252807617,[4.7083810617705195],[1.9907808],[21.000307]
489,100.96342468261719,78.47227478027344,[4.564350516140477],[1.8541741],[13.634227]
490,94.10771179199219,78.0943717956543,[4.3085480713507565],[1.7428943],[15.186293]
491,123.66857147216797,77.70957946777344,[4.443171994899389],[1.820792],[12.214899]
492,99.5625991821289,77.39219284057617,[4.798481001876391],[1.9430705],[15.105821]
493,84.41995239257812,77.0296859741211,[4.618658482549726],[1.88457],[13.818157]
494,103.05879211425781,76.71506881713867,[4.711980151654743],[1.9790043],[17.745022]
495,84.90447235107422,76.39004898071289,[4.605925750019345],[1.9590021],[13.311593]
496,99.42110443115234,76.05374908447266,[4.66516700816993],[1.8918424],[13.111172]
497,109.95111083984375,75.71525573730469,[4.310706066774945],[1.8406123],[13.927485]
498,90.60607147216797,75.3840217590332,[4.60092982464106],[1.9656055],[16.317104]
499,117.52519989013672,75.04360961914062,[4.359089897597341],[1.7527239],[11.92634]
500,98.59124755859375,74.75550079345703,[4.658253378697757],[2.0040746],[14.560283]
501,82.59398651123047,74.4426498413086,[4.589191537918856],[1.8940711],[13.251134]
502,93.8934326171875,74.10282135009766,[4.315500879248105],[1.6740307],[10.299355]
503,117.99980163574219,73.82297134399414,[4.673740535850705],[2.3019598],[32.329567]
504,125.79676055908203,73.50324249267578,[4.723387395863519],[1.963636],[14.841132]
505,94.5870132446289,73.22690200805664,[4.490023595281203],[1.9775035],[17.961752]
506,81.84336853027344,72.92431259155273,[4.394971725386749],[1.8487533],[15.880341]
507,95.57238006591797,72.62453842163086,[4.4157363318631075],[1.8451524],[16.320341]
508,110.70748901367188,72.33305740356445,[4.540082101906412],[1.9613734],[13.817692]
509,111.9288101196289,72.03323364257812,[4.364423069125957],[1.9349573],[16.899357]
510,96.00640106201172,71.68516159057617,[4.216558768590115],[1.594209],[9.1660595]
511,79.75860595703125,71.3519287109375,[4.335311944845871],[1.8350806],[16.68666]
512,132.2872772216797,71.06615829467773,[4.360973450326088],[1.979667],[20.032589]
513,112.36827850341797,70.83562469482422,[4.730045844167595],[2.2158484],[21.527027]
514,101.6363296508789,70.58531188964844,[4.401093006926341],[1.9980136],[22.344923]
515,90.51399230957031,70.28446960449219,[4.144372062450695],[1.6501448],[9.908443]
516,142.14280700683594,70.017333984375,[4.3342110951565465],[1.9164122],[14.899474]
517,96.50604248046875,69.72175979614258,[4.2096796343446075],[1.762271],[12.33729]
518,116.38228607177734,69.43812942504883,[4.204164044013877],[1.7942404],[13.805238]
519,86.62142181396484,69.1206283569336,[4.327449616617326],[1.7812523],[10.8913965]
520,77.28359985351562,68.84577178955078,[4.299329713255175],[1.7717783],[10.832379]
521,109.98395538330078,68.57497787475586,[4.301266587695003],[2.0092947],[22.426601]
522,78.59780883789062,68.29776000976562,[4.083095396301219],[1.7570157],[11.923384]
523,138.7081756591797,67.98509216308594,[4.093430142493764],[1.7607082],[13.786678]
524,105.52691650390625,67.68326568603516,[3.9887065493938367],[1.719427],[11.892113]
525,108.9683837890625,67.42573547363281,[4.205718925870115],[1.8839766],[14.611254]
526,92.55287170410156,67.21169662475586,[4.388602948195384],[2.0824132],[20.27326]
527,96.09060668945312,66.97693634033203,[4.3476818752103945],[2.0644288],[17.405397]
528,85.15736389160156,66.72506713867188,[4.189242344620947],[1.8879985],[15.236276]
529,96.18048858642578,66.46653366088867,[4.065016887551759],[1.9084632],[15.516138]
530,97.18812561035156,66.2287368774414,[4.4683916972172755],[2.0730321],[18.45697]
531,118.03303527832031,65.98506927490234,[4.108049071815595],[1.9200169],[15.924765]
532,109.51847839355469,65.75680541992188,[4.405216962602521],[1.9293269],[14.098212]
533,105.15440368652344,65.5256462097168,[4.200423697030831],[2.023143],[17.987022]
534,96.06258392333984,65.27427673339844,[4.109543160367494],[1.7861804],[14.91468]
535,114.44380187988281,65.03926467895508,[4.3171587761535895],[2.1212747],[19.532452]
536,106.03227233886719,64.78124618530273,[4.011208608189437],[1.8738334],[14.226595]
537,107.24827575683594,64.6027660369873,[4.573956281318126],[2.2014027],[25.500141]
538,129.31060791015625,64.39539909362793,[4.374053217043542],[2.1353061],[19.565588]
539,104.83959197998047,64.13997268676758,[4.036988137006694],[1.7642547],[10.619196]
540,90.41023254394531,63.95181465148926,[4.308784813670959],[2.0675147],[21.93198]
541,102.53423309326172,63.69484329223633,[3.956582194449531],[1.7800888],[13.119572]
542,111.33637237548828,63.46803665161133,[4.002536856873944],[1.9306766],[17.548464]
543,108.22699737548828,63.19570541381836,[3.8945778468017664],[1.7488856],[11.011222]
544,84.63240051269531,62.958412170410156,[4.064698594060838],[1.8349117],[12.379464]
545,98.57865142822266,62.73573684692383,[4.228864398764561],[2.0016017],[16.301043]
546,78.85215759277344,62.51805877685547,[4.062844826025634],[1.8878024],[16.582846]
547,108.08990478515625,62.25156593322754,[3.833924114060382],[1.7293543],[9.732287]
548,87.5941162109375,61.98614311218262,[3.8336337627515475],[1.6347152],[10.369075]
549,101.3143081665039,61.73695755004883,[3.9192433020508015],[1.8279656],[14.509224]
550,103.44279479980469,61.5252628326416,[4.152640579678417],[1.9709711],[19.4558]
551,114.57054901123047,61.34208679199219,[4.301856287428297],[2.1272223],[19.463366]
552,101.69789123535156,61.17768096923828,[4.173160812591324],[2.0707164],[16.907743]
553,104.16407012939453,60.942787170410156,[3.97117938185887],[1.947347],[19.453045]
554,90.52249145507812,60.77647399902344,[4.416959008362379],[2.2359335],[16.241596]
555,89.61038208007812,60.536855697631836,[3.7514474069071886],[1.7038547],[10.530974]
556,135.3480682373047,60.31233787536621,[3.8942851859821372],[1.8249289],[12.962847]
557,99.77608489990234,60.089900970458984,[3.9679122671002136],[1.9144573],[15.134327]
558,99.28313446044922,59.826175689697266,[3.7621005395547535],[1.6683555],[9.990198]
559,102.22409057617188,59.61861801147461,[3.853729869744283],[1.9415525],[16.114891]
560,87.18342590332031,59.381765365600586,[3.609544872874469],[1.6357116],[11.201354]
561,90.32361602783203,59.136783599853516,[3.7902824905102883],[1.8273841],[15.264794]
562,104.59709167480469,58.94203186035156,[4.200381415598744],[2.0532458],[24.22949]
563,91.53468322753906,58.726152420043945,[3.8165805999409357],[1.7420442],[11.800798]
564,101.17911529541016,58.563106536865234,[4.1597094401135335],[1.9917523],[16.200523]
565,137.0807342529297,58.337764739990234,[3.7813710292202387],[1.9025235],[17.610239]
566,101.0096435546875,58.083770751953125,[3.7618323754353127],[1.7920723],[11.93037]
567,113.63681030273438,57.85320854187012,[3.7297063372994157],[1.7357942],[12.089066]
568,92.94341278076172,57.67542266845703,[3.9947782896523063],[2.108626],[21.461067]
569,121.76750946044922,57.52057647705078,[4.1482160349560395],[2.2221167],[22.832968]
570,100.36478424072266,57.31207084655762,[3.6389673780252716],[1.6826084],[11.148259]
571,91.1810531616211,57.1585693359375,[4.159012067090174],[2.0490816],[17.910618]
572,88.73287200927734,56.95149040222168,[3.69526658577128],[1.7281538],[12.072344]
573,87.63565063476562,56.70513343811035,[3.669099852372589],[1.6624416],[10.142873]
574,97.02627563476562,56.523582458496094,[3.8170727991522995],[1.8936465],[13.061761]
575,94.20037841796875,56.3392391204834,[3.794123379420257],[1.8060759],[14.053592]
576,107.72139739990234,56.14787673950195,[3.8929051182930965],[1.9601077],[17.707132]
577,107.5328140258789,55.92288398742676,[3.6289337945756936],[1.7115638],[10.503334]
578,97.7599105834961,55.74427795410156,[3.8001245397241847],[1.8554556],[11.9784775]
579,112.87447357177734,55.57381629943848,[3.9066244570114907],[2.036481],[22.561773]
580,108.12724304199219,55.397335052490234,[3.5936896915219227],[1.6906763],[10.76941]
581,105.40825653076172,55.227455139160156,[4.00320126785198],[1.998798],[14.240248]
582,88.3515625,55.08759117126465,[3.8646866338334234],[1.8933437],[12.088378]
583,93.76461791992188,54.890506744384766,[3.52833170311103],[1.6807339],[10.774641]
584,97.06952667236328,54.66181945800781,[3.4718636860315306],[1.6725911],[12.048958]
585,114.69036865234375,54.5136661529541,[3.870694715340888],[1.9982058],[16.1214]
586,85.38583374023438,54.37561798095703,[3.881498525955445],[1.9841574],[14.7289715]
587,121.25439453125,54.181846618652344,[3.64887232464854],[1.841246],[12.855741]
588,106.24478912353516,54.02115249633789,[3.696342168637373],[1.8916749],[14.380692]
589,93.88243103027344,53.83937072753906,[3.5608936918306733],[1.7168889],[10.393442]
590,105.17694854736328,53.68056297302246,[3.950409758094274],[2.0384936],[18.979095]
591,97.29180145263672,53.46749496459961,[3.343512624824057],[1.5542861],[10.326134]
592,97.60433959960938,53.273725509643555,[3.586061355381651],[1.6985217],[10.400611]
593,96.08120727539062,53.11711883544922,[3.8062708116376607],[1.9984422],[17.98923]
594,110.7995834350586,52.979896545410156,[3.914379406226239],[2.0287297],[13.525788]
595,95.8797607421875,52.804595947265625,[3.8256136248627386],[1.9074541],[14.148791]
596,86.08448028564453,52.68105506896973,[3.983302795401705],[1.9864426],[15.424293]
597,112.38616943359375,52.52198791503906,[3.660450405508024],[1.9068582],[20.605316]
598,81.6434097290039,52.36667251586914,[3.7287507203766856],[1.8983718],[16.115036]
599,111.97314453125,52.240333557128906,[3.6542973993756176],[1.908894],[19.447363]
600,104.0275650024414,52.09632110595703,[3.652807500480582],[1.8903573],[17.969856]
601,110.91260528564453,51.944135665893555,[3.500074740097946],[1.8971703],[15.609789]
602,83.74887084960938,51.76902389526367,[3.4436993116290573],[1.6956842],[11.939621]
603,104.2839584350586,51.60931968688965,[3.7252768396637967],[2.1471684],[25.583624]
604,128.56309509277344,51.44902420043945,[3.6324746202676454],[1.8319125],[14.997651]
605,113.53840637207031,51.308837890625,[3.840036888988815],[2.0776167],[18.644947]
606,126.90843963623047,51.15309524536133,[3.590437100422874],[1.8629439],[18.053215]
607,98.90695190429688,50.99233627319336,[3.6531381995286414],[1.8627148],[16.23034]
608,126.83680725097656,50.873796463012695,[3.9556306969984125],[2.1811364],[20.739792]
609,83.10710144042969,50.73899459838867,[3.6407236557725193],[1.9503164],[19.151903]
610,93.21475982666016,50.60114097595215,[3.5253935319767935],[1.7166651],[9.391659]
611,97.47603607177734,50.46331024169922,[3.787274978788762],[1.8897727],[15.75485]
612,102.81656646728516,50.30301856994629,[3.3807133752795937],[1.7445108],[11.677658]
613,98.63468933105469,50.17073059082031,[3.6185605570207637],[2.0627599],[20.402615]
614,79.44342803955078,50.01368522644043,[3.602031738531619],[1.7413774],[11.490364]
615,92.2156982421875,49.87578201293945,[3.456157802512064],[1.8229768],[13.234569]
616,100.18350219726562,49.76294136047363,[3.641369703832144],[1.9279141],[16.473146]
617,134.38677978515625,49.6231689453125,[3.606887790444352],[1.9028518],[16.252571]
618,101.05203247070312,49.5112361907959,[3.7758784765551474],[2.1211581],[19.337383]
619,112.15186309814453,49.41467475891113,[3.7001529576474033],[2.0590312],[22.416405]
620,120.48278045654297,49.258541107177734,[3.4575227493396],[1.8659967],[15.36733]
621,123.80105590820312,49.104055404663086,[3.3850186296989633],[1.8045177],[12.681332]
622,78.34061431884766,48.93194007873535,[3.3252232073417036],[1.7672213],[13.048665]
623,85.9074935913086,48.79520797729492,[3.5508042815912795],[1.7934842],[11.590183]
624,84.98890686035156,48.68721580505371,[3.692984275294948],[1.9658406],[20.556915]
625,92.4201431274414,48.56271743774414,[3.640523019308398],[1.9416646],[14.087859]
626,102.92193603515625,48.443519592285156,[3.6185447113298044],[1.8205663],[11.72909]
627,105.11054992675781,48.303550720214844,[3.560797829602901],[1.8731477],[13.6007395]
628,89.77989959716797,48.15068435668945,[3.3262305646614827],[1.8170438],[15.22869]
629,114.3701400756836,47.99343681335449,[3.380858510592346],[1.7784882],[13.055606]
630,114.82168579101562,47.86867713928223,[3.494326831957073],[1.8496433],[12.9796095]
631,80.44644165039062,47.73893356323242,[3.485133405472558],[1.9107269],[18.137575]
632,106.70315551757812,47.6102180480957,[3.6142085709752747],[1.9500407],[13.37961]
633,97.46172332763672,47.4990291595459,[3.4698526010853996],[1.9412605],[16.121344]
634,86.27591705322266,47.404598236083984,[3.4798851040914363],[1.9820384],[18.95802]
635,85.77442169189453,47.27894401550293,[3.3549772872386034],[1.7789679],[11.050887]
636,98.63552856445312,47.18583679199219,[3.8321789212254598],[2.1133158],[18.737968]
637,103.20386505126953,47.055203437805176,[3.2859505985094155],[1.8567022],[20.39208]
638,92.34754943847656,46.91200256347656,[3.3606591216087076],[1.6543777],[11.452027]
639,97.40382385253906,46.80767822265625,[3.6734103448039046],[1.8991506],[13.388863]
640,121.02449798583984,46.66563034057617,[3.1598901547939287],[1.6125791],[9.64423]
641,116.38433074951172,46.54572010040283,[3.4706963787644036],[2.0017757],[16.93632]
642,95.19581604003906,46.4256067276001,[3.3599517677537425],[1.7965647],[15.375543]
643,87.13416290283203,46.304749488830566,[3.354377757410236],[1.8344374],[15.4096]
644,87.6642837524414,46.181827545166016,[3.5213712993601756],[1.9274645],[16.83938]
645,105.48209381103516,46.08876132965088,[3.642968149536437],[2.0612645],[17.56694]
646,87.49789428710938,45.98435115814209,[3.296285916087833],[1.7611089],[12.446607]
647,94.5234375,45.9043550491333,[3.590942191206098],[2.056703],[19.907236]
648,110.6668701171875,45.78096675872803,[3.3040128783551124],[1.7948605],[12.503349]
649,73.1524887084961,45.65047645568848,[3.393987167380055],[1.702045],[9.641113]
650,102.2383804321289,45.52260684967041,[3.3354241528427857],[1.7216051],[10.952753]
651,109.44769287109375,45.426591873168945,[3.3973871113289364],[1.8924251],[14.637089]
652,91.8669204711914,45.30189609527588,[3.3648693695586],[1.814906],[16.885258]
653,105.30282592773438,45.21666240692139,[3.724704017404109],[2.2446947],[35.28512]
654,83.5525894165039,45.11500549316406,[3.338935384523238],[1.9073914],[18.623331]
655,98.17903137207031,45.029300689697266,[3.5206019762842584],[2.1081893],[20.223724]
656,86.90746307373047,44.913007736206055,[3.407954153675216],[1.8291961],[11.521769]
657,94.71570587158203,44.80907440185547,[3.309703782931222],[1.692729],[12.471021]
658,91.85086059570312,44.697099685668945,[3.514153533350296],[1.9010519],[12.486426]
659,109.7130126953125,44.59222602844238,[3.4316225286931155],[1.9419379],[13.945259]
660,107.8144302368164,44.46109580993652,[3.068865074605633],[1.589547],[9.455072]
661,112.47828674316406,44.40164279937744,[3.764388061962904],[2.1491137],[17.463028]
662,76.60308837890625,44.31070137023926,[3.4845134566874094],[2.088068],[19.39442]
663,117.09143829345703,44.235758781433105,[3.6833206987288545],[2.234797],[22.075897]
664,98.62991333007812,44.155189514160156,[3.5257130946125295],[1.9639199],[15.762502]
665,116.4828872680664,44.07266807556152,[3.5427846671537293],[2.0382645],[18.768185]
666,103.43138122558594,43.961544036865234,[3.4078184250351202],[1.8570654],[13.603981]
667,102.72779083251953,43.87350654602051,[3.3724257865463128],[1.8768256],[13.251798]
668,93.78369140625,43.77394390106201,[3.283245553471183],[1.8995622],[17.276667]
669,100.74044799804688,43.66096878051758,[3.285246720574167],[1.7467139],[10.740319]
670,96.2298583984375,43.57501983642578,[3.424855841259255],[1.9322147],[17.624222]
671,88.88207244873047,43.471524238586426,[3.3594399367432555],[1.9930258],[20.04403]
672,89.37852478027344,43.39812469482422,[3.453310565385948],[1.9644876],[14.471215]
673,119.01615905761719,43.32999801635742,[3.5650107465071614],[2.0783417],[18.255854]
674,132.98733520507812,43.236270904541016,[3.3227546477179155],[1.797958],[12.540538]
675,109.56240844726562,43.16964912414551,[3.6208885622565945],[2.146034],[20.945074]
676,119.91680145263672,43.05874061584473,[3.075424807582064],[1.6986438],[12.3369875]
677,90.32058715820312,42.95754432678223,[3.336459161171587],[1.8295774],[13.247613]
678,110.83735656738281,42.86806106567383,[3.3954723183054303],[1.8446659],[12.3304615]
679,111.4854507446289,42.79058074951172,[3.363788654387608],[1.8987681],[13.238032]
680,117.79951477050781,42.73025703430176,[3.4767253860414473],[2.1012814],[22.601564]
681,90.62899017333984,42.675092697143555,[3.4461273519790128],[1.9662646],[14.371]
