,Likelihood_Loss,KL_Loss,Loss,mae,mse
682,110.16343688964844,46.232229232788086,[3.65677344321617],[1.9281099],[13.617136]
683,106.93684387207031,46.10880374908447,[3.584619460396758],[1.9613633],[19.7995]
684,96.61424255371094,45.99284553527832,[3.5800001308349496],[1.9774913],[16.027386]
685,98.42791748046875,45.863829612731934,[3.8485495336101296],[1.9177183],[13.403099]
686,104.02283477783203,45.73949909210205,[3.4139316919330307],[1.752762],[10.281825]
687,103.90962982177734,45.645981788635254,[3.6534510337491133],[2.02822],[19.732111]
688,126.78739929199219,45.53469276428223,[3.7052498565951173],[2.0084202],[21.3369]
689,88.25943756103516,45.42939758300781,[3.6331715648437237],[1.9560219],[17.804789]
690,100.37061309814453,45.34614372253418,[4.053599375820571],[2.5569773],[37.776165]
691,134.79103088378906,45.22688293457031,[3.5256386575916263],[1.9867676],[20.888784]
692,113.8752212524414,45.12246227264404,[3.6347441783453753],[2.062835],[20.022717]
693,117.81404113769531,44.97267532348633,[3.281480805049762],[1.6562837],[10.665351]
694,86.21515655517578,44.85793685913086,[3.657120254696407],[1.9886976],[16.685392]
695,97.64557647705078,44.73435592651367,[3.4604517877358973],[1.768646],[14.032426]
696,87.48471069335938,44.62263774871826,[3.558702486793861],[1.9286453],[18.419502]
697,106.50872802734375,44.526655197143555,[3.6733728733168514],[2.012146],[18.154343]
698,102.96437072753906,44.441054344177246,[3.983768184171807],[2.185175],[21.354826]
699,111.75568389892578,44.33295440673828,[3.568121122417814],[1.8457667],[13.585178]
700,86.83769989013672,44.211599349975586,[3.357316249252761],[1.7723895],[15.818254]
701,121.37889862060547,44.10040283203125,[3.563952423655098],[2.10619],[21.046059]
702,122.71040344238281,43.98978042602539,[3.616903196053966],[1.9990529],[17.889084]
703,113.32872009277344,43.8623685836792,[3.3603856327059236],[1.8142415],[16.32703]
704,100.61463165283203,43.75417232513428,[3.4939583527476277],[1.8418792],[13.0297575]
705,108.43643188476562,43.65665245056152,[3.579311181642505],[1.9079238],[16.781618]
706,102.63693237304688,43.53983116149902,[3.404018878055368],[1.8477205],[13.698529]
707,74.91416931152344,43.471872329711914,[3.629298547426272],[2.1244512],[17.838312]
708,101.54479217529297,43.37715244293213,[3.4509915512282396],[1.9966041],[21.069117]
709,112.7052001953125,43.267765045166016,[3.520763448337971],[1.831215],[13.929824]
710,112.10922241210938,43.21383857727051,[3.833006243314996],[2.2777395],[21.483057]
711,109.7388916015625,43.1206579208374,[3.6633768506205824],[2.0513704],[18.929134]
712,105.49317169189453,43.02519989013672,[3.531996787806315],[1.9395739],[18.586302]
713,106.95220947265625,42.91769599914551,[3.5357453457308785],[1.8689616],[13.63819]
714,96.37956237792969,42.78989601135254,[3.1800559270697764],[1.61944],[11.036131]
715,97.6590805053711,42.705448150634766,[3.537755462907379],[2.2031338],[28.733574]
716,116.9263687133789,42.62878227233887,[3.8031566194450863],[2.177506],[20.693275]
717,147.0441436767578,42.53917694091797,[3.379341537983272],[1.8045486],[11.750071]
718,93.6871566772461,42.43607521057129,[3.562939713784228],[1.9054881],[16.913979]
719,115.89710998535156,42.380685806274414,[3.868714733764263],[2.2950864],[24.089787]
720,96.66402435302734,42.29507064819336,[3.5659669754465493],[2.086546],[19.387445]
721,106.72819519042969,42.194546699523926,[3.4463861183993845],[1.803523],[12.306274]
722,91.14556121826172,42.12850379943848,[3.680807633673197],[2.2061727],[23.69757]
723,122.98490905761719,42.022003173828125,[3.2502583802223795],[1.7263578],[13.1749525]
724,105.46428680419922,41.92498207092285,[3.452350618805477],[1.8395363],[14.428787]
725,118.2809066772461,41.818464279174805,[3.4793688620745367],[1.7963271],[12.46871]
726,108.60384368896484,41.73152732849121,[3.4578263528980155],[1.9014844],[15.43425]
727,124.26873016357422,41.64240646362305,[3.5675473583383615],[1.9250178],[17.592865]
728,130.50657653808594,41.56697654724121,[3.561134441208854],[2.1692019],[29.597733]
729,92.73844909667969,41.47448253631592,[3.394674672510473],[1.9128051],[19.012127]
730,122.36583709716797,41.408480644226074,[3.489161633299371],[2.0464756],[19.421442]
731,93.3853759765625,41.33084583282471,[3.490176519933337],[2.0657136],[17.97109]
732,114.1048583984375,41.279436111450195,[3.832866662237575],[2.1990926],[21.445646]
733,95.4683837890625,41.19313335418701,[3.394161749091768],[1.8514619],[19.824766]
734,104.41889190673828,41.1217041015625,[3.6400738823068632],[2.059497],[19.183208]
735,147.95306396484375,41.070608139038086,[3.6576120375999315],[2.033704],[17.914534]
736,103.34551239013672,40.97816276550293,[3.233131778144719],[1.7808042],[14.241553]
737,113.60662078857422,40.92169761657715,[3.8550869115546247],[2.2935724],[24.953539]
738,89.04724884033203,40.8497200012207,[3.3573638224998374],[1.8541745],[14.042676]
739,122.28076171875,40.78330421447754,[3.6451584786011417],[2.1597075],[20.395632]
740,90.09459686279297,40.740020751953125,[3.73978141319289],[2.25768],[24.83315]
741,80.60059356689453,40.67691421508789,[3.5092086971210095],[1.9121517],[14.358548]
742,117.07077026367188,40.62599182128906,[3.7291281116060175],[2.2859492],[28.52277]
743,132.3971405029297,40.5211181640625,[3.3990516844753564],[1.9681504],[19.713198]
744,116.00785064697266,40.44694709777832,[3.469232745620107],[1.8839022],[13.422747]
745,133.6987762451172,40.35953712463379,[3.2788316693778987],[1.9092876],[17.179167]
746,99.09717559814453,40.2829475402832,[3.4760786900899325],[1.8912276],[14.485634]
747,123.8315658569336,40.20701599121094,[3.621716306302111],[2.0622227],[21.568808]
748,115.31570434570312,40.130462646484375,[3.3229435217358487],[1.8062521],[16.681097]
749,105.79891967773438,40.0580997467041,[3.5144409566328103],[1.9880733],[17.46019]
750,118.43360900878906,39.99764633178711,[3.455545486819208],[2.1283004],[20.386446]
751,103.5050277709961,39.94372844696045,[3.81534090573892],[2.283116],[27.375656]
752,113.32205200195312,39.86855602264404,[3.3898308475445025],[2.112186],[26.884727]
753,116.87818908691406,39.82264995574951,[3.7815051040602405],[2.37016],[28.031467]
754,97.24755096435547,39.76674270629883,[3.4216130236674442],[2.059282],[20.094955]
755,114.56842041015625,39.693437576293945,[3.495154153837955],[1.9570571],[14.587143]
756,122.5047378540039,39.64886283874512,[3.6756983993234122],[2.2299664],[21.08591]
757,106.17680358886719,39.58311939239502,[3.297814236844827],[1.8753738],[17.356197]
758,131.8505096435547,39.51389122009277,[3.4934953719248982],[2.283768],[26.747894]
759,81.42017364501953,39.45020294189453,[3.374328242212038],[2.0037007],[16.941504]
760,115.6501693725586,39.39822578430176,[3.5220116248339397],[2.1960125],[26.857708]
761,103.37712097167969,39.329773902893066,[3.264586844417833],[1.8679826],[16.179222]
762,90.70954132080078,39.263888359069824,[3.429216866278751],[2.080309],[20.062746]
763,105.48673248291016,39.23582649230957,[3.6672019090317534],[2.4900107],[39.170418]
764,99.65866088867188,39.165818214416504,[3.3072052815778714],[1.9521272],[15.8783]
765,109.58555603027344,39.07390308380127,[3.2844137202349257],[1.9869877],[19.982224]
766,100.75566101074219,38.98849010467529,[3.2777007723471594],[1.9335207],[19.340727]
767,120.39227294921875,38.97968673706055,[4.054406860031908],[2.5226977],[28.64871]
768,95.83887481689453,38.920047760009766,[3.2998676144334906],[2.0461721],[24.8419]
769,117.85266876220703,38.86718273162842,[3.532524217298864],[2.0767753],[19.314383]
770,129.8285675048828,38.822256088256836,[3.538695014705646],[2.2165804],[25.977816]
771,117.64470672607422,38.762611389160156,[3.273420390565676],[1.9001739],[15.764463]
772,101.21642303466797,38.67545127868652,[3.1857373354542204],[1.8187356],[12.983517]
773,132.89987182617188,38.64266490936279,[3.740077292853054],[2.2007895],[20.993242]
774,115.1364974975586,38.59640312194824,[3.31975215963574],[1.9673404],[18.186594]
775,128.49029541015625,38.5478458404541,[3.4364805319980567],[2.0874894],[17.576826]
776,145.79617309570312,38.471129417419434,[3.104490704545252],[1.8299097],[14.621675]
777,107.2734375,38.43571472167969,[3.5797444324176104],[2.1929126],[21.852636]
778,92.32499694824219,38.396799087524414,[3.5488256459168572],[2.1710796],[23.236433]
779,128.2151641845703,38.32363700866699,[3.274062834914202],[1.7781832],[12.21385]
780,92.66992950439453,38.262556076049805,[3.3567328965744703],[1.8719538],[13.806702]
781,103.2051773071289,38.21017789840698,[3.391688016044161],[2.017921],[18.45582]
782,94.9676284790039,38.167399406433105,[3.4577545655486177],[2.128664],[18.99808]
783,93.4831771850586,38.10051774978638,[3.3187957604726157],[1.9398047],[17.634586]
784,139.55245971679688,38.067688941955566,[3.5752233521701817],[2.1780045],[25.916298]
785,115.64640808105469,37.98813056945801,[3.088515434306269],[1.6905984],[12.06087]
786,129.27671813964844,37.94803762435913,[3.6295977721446397],[2.3709652],[23.890642]
787,103.90852355957031,37.90442752838135,[3.4601336257074324],[2.211849],[30.351288]
788,108.9671401977539,37.86033821105957,[3.4774789611865766],[2.1284828],[20.524448]
789,107.8583984375,37.800485610961914,[3.3224596272114244],[1.9018157],[15.096653]
790,104.5323715209961,37.73012971878052,[3.104675932277226],[1.8017285],[16.747234]
791,107.89351654052734,37.64640235900879,[3.2518164522473048],[1.9634253],[19.99254]
792,106.93380737304688,37.59241580963135,[3.2599185545798517],[1.8624263],[14.230328]
793,128.65138244628906,37.51722288131714,[3.2141721122292775],[1.9570007],[16.492691]
794,91.550048828125,37.46443557739258,[3.3056520504930913],[1.8668917],[15.868351]
795,110.37561798095703,37.38188648223877,[2.9967929410552507],[1.6873672],[11.930892]
796,118.37328338623047,37.339439392089844,[3.4492682109111192],[1.9922072],[18.255922]
797,117.32073211669922,37.31176996231079,[3.5821150417175103],[2.1270475],[24.224955]
798,130.4663848876953,37.28285884857178,[3.474240633564383],[2.302398],[26.270794]
799,117.36437225341797,37.24577283859253,[3.535817603013138],[2.2170963],[20.710287]
800,90.08561706542969,37.164793491363525,[3.0381210107386147],[1.7390739],[14.991245]
801,101.87757873535156,37.10627508163452,[3.2066355118836727],[2.0055196],[22.093863]
802,116.10279083251953,37.06138753890991,[3.3878723524708256],[1.9172124],[13.042145]
803,102.12799072265625,37.02933979034424,[3.401183514409938],[1.9553825],[19.619438]
804,119.35508728027344,36.993367195129395,[3.333402600761409],[2.085619],[17.785673]
805,109.97528839111328,36.95144605636597,[3.3929739298088935],[1.983843],[22.274082]
806,90.85525512695312,36.92470073699951,[3.5239392572615666],[2.204191],[26.037584]
807,112.23448944091797,36.873488426208496,[3.336977724520718],[2.0710769],[24.231665]
808,88.73278045654297,36.81226396560669,[3.145127174080116],[1.757967],[12.748664]
809,101.66471099853516,36.74479103088379,[3.051875358882394],[1.8597144],[15.685377]
810,125.9373550415039,36.70698833465576,[3.5362162565053867],[2.2732024],[26.915733]
811,79.50174713134766,36.685543060302734,[3.560477050233607],[2.1877904],[18.523493]
812,103.26170349121094,36.6365270614624,[3.084088905755194],[1.808062],[16.800793]
813,102.0162124633789,36.59770584106445,[3.323889584285715],[2.0295095],[18.76865]
814,97.93142700195312,36.561448097229004,[3.42701212917664],[2.059508],[17.797522]
815,118.31437683105469,36.48939323425293,[3.0646612419438672],[1.7805109],[12.696502]
816,117.9989242553711,36.45345115661621,[3.2107062422046675],[1.9334035],[15.812863]
817,125.90292358398438,36.40543031692505,[3.1480579227851777],[1.9131606],[15.842934]
818,101.74652862548828,36.36398696899414,[3.4545072645444748],[2.1190224],[24.409622]
819,127.81201934814453,36.30869388580322,[3.191355580396294],[1.8392289],[14.081339]
820,121.4858627319336,36.282779693603516,[3.380965394732839],[1.9525332],[16.117517]
821,94.5580062866211,36.22699499130249,[3.187922033790593],[1.8575082],[17.2656]
822,138.26329040527344,36.1922664642334,[3.3650502709055563],[2.1296394],[17.87159]
823,107.96253204345703,36.12475776672363,[3.0560978961740095],[1.6379333],[9.529858]
824,124.4031982421875,36.07322406768799,[3.2978030467430015],[1.9897379],[20.826464]
825,88.84677124023438,36.04044055938721,[3.3437737625319506],[2.032762],[18.022663]
826,94.82046508789062,36.001009464263916,[3.274975556616275],[2.078066],[22.936483]
827,97.10955810546875,35.984572410583496,[3.425515544172135],[2.1733358],[23.559595]
828,100.24946594238281,35.95034694671631,[3.455972418840917],[2.1280177],[19.530432]
829,97.82360076904297,35.91255760192871,[3.2226585525094325],[1.9888045],[18.540424]
830,94.0619125366211,35.8594069480896,[3.3249663060929255],[2.1067774],[26.910986]
831,92.15362548828125,35.81897449493408,[3.293201822890812],[2.0324514],[17.516674]
832,98.71204376220703,35.7889289855957,[3.467043219711482],[2.3377748],[25.211422]
833,111.2197494506836,35.765878677368164,[3.3135852655068785],[2.131792],[26.662209]
834,118.77920532226562,35.72417736053467,[3.2588834962357143],[1.9279519],[16.150541]
835,118.91402435302734,35.68953514099121,[3.414253149073725],[2.3744125],[29.427906]
836,124.2955093383789,35.6471643447876,[3.090887596485281],[1.960791],[20.095716]
837,117.39306640625,35.613603591918945,[3.1560333099764803],[1.9376684],[16.719906]
838,107.16622924804688,35.57005977630615,[3.2748229321475684],[1.9260385],[17.941626]
839,108.0901107788086,35.519349098205566,[2.9502626154353715],[1.7358363],[14.997335]
840,100.47213745117188,35.48214101791382,[3.252425428826502],[1.89152],[15.1114645]
841,76.81348419189453,35.463595390319824,[3.1836372705719316],[2.169304],[29.379765]
842,97.10337829589844,35.425642013549805,[3.27062856130077],[2.0695488],[19.303392]
843,109.7056655883789,35.42191934585571,[3.504698871464474],[2.2769184],[25.05216]
844,101.95852661132812,35.39141273498535,[3.3769665011196173],[2.0923698],[18.60932]
845,156.77981567382812,35.345452308654785,[3.0528956840454025],[1.7173026],[12.776002]
846,100.74665832519531,35.29489278793335,[3.180843922655596],[1.962239],[18.89426]
847,146.329345703125,35.26328468322754,[3.3066502087511402],[2.1453848],[28.114586]
848,112.58488464355469,35.21969223022461,[3.1247040834679547],[1.8897237],[21.791735]
849,103.13575744628906,35.16545391082764,[3.1737149693094797],[2.0024676],[23.181974]
850,128.41722106933594,35.13410663604736,[3.292756771644691],[2.043312],[18.050524]
851,106.9677505493164,35.112059593200684,[3.257479188769817],[1.9499369],[19.588299]
852,86.21340942382812,35.06552600860596,[3.1762205819913216],[1.8090769],[11.596769]
853,93.40512084960938,35.006303787231445,[3.0648688664791837],[1.92611],[22.40061]
854,98.17932891845703,34.96317672729492,[3.215549795993375],[1.791837],[12.295048]
855,170.0380096435547,34.954071044921875,[3.292509846972303],[2.1044812],[18.058807]
856,108.91808319091797,34.917137145996094,[3.279187062751784],[1.9197005],[15.800726]
857,112.86953735351562,34.89012432098389,[3.427634001512698],[2.086446],[17.915674]
858,106.09326171875,34.83919811248779,[3.00103785473112],[1.7765238],[12.503757]
859,120.02941131591797,34.797722816467285,[3.0553098876609965],[1.8150805],[14.973958]
860,105.50459289550781,34.74150896072388,[3.150499405863839],[1.8328309],[16.78063]
861,112.81143188476562,34.6934928894043,[3.248241941060685],[1.9840056],[19.538168]
862,93.50462341308594,34.67445087432861,[3.2372795676127377],[2.068666],[22.194118]
863,144.06568908691406,34.63496208190918,[3.120694129024842],[1.811613],[13.221757]
864,98.94840240478516,34.58907985687256,[3.008024822248035],[1.8317986],[15.976995]
865,107.9955825805664,34.56325674057007,[3.2161405890059926],[1.866228],[13.957304]
866,131.7567596435547,34.5106315612793,[3.0666041409462523],[1.8117371],[15.252479]
867,102.28861236572266,34.47636079788208,[3.1408534223329707],[1.9416207],[16.487453]
868,104.03294372558594,34.42524003982544,[3.0136363296250246],[1.9569935],[17.486855]
869,122.00491333007812,34.377872943878174,[3.0554967893176217],[1.7855396],[11.549785]
870,137.3825225830078,34.346853256225586,[3.2296769119528292],[2.0254674],[19.700615]
871,112.61587524414062,34.319475173950195,[3.138025442612296],[1.8240695],[14.801038]
872,99.98828125,34.28167009353638,[3.0829527447125242],[1.9753159],[19.601027]
873,101.32937622070312,34.25121879577637,[3.0770016859434155],[1.8409469],[15.7676115]
874,112.2921371459961,34.227198123931885,[3.3751120853776633],[2.120058],[22.126717]
875,106.0950698852539,34.199525356292725,[3.129135073810467],[1.9221188],[20.636456]
876,134.2581787109375,34.17579650878906,[3.204980756203774],[2.0531604],[19.352488]
877,107.28182983398438,34.15477180480957,[3.491659095532646],[2.1840956],[22.401081]
878,114.32133483886719,34.12410831451416,[3.1022382044013606],[1.8955909],[20.050573]
879,108.22190856933594,34.098920822143555,[3.319261515647338],[1.9973508],[17.414717]
880,99.84242248535156,34.06388568878174,[3.0154975453645303],[1.8692337],[16.254585]
881,90.72534942626953,34.04865026473999,[3.1854554068799823],[2.1372852],[21.945086]
882,99.54827880859375,34.02099418640137,[3.2206779801397505],[2.2154746],[28.196964]
883,121.4250259399414,33.9868049621582,[3.010691217632846],[1.7598922],[12.220594]
884,103.16661834716797,33.94401931762695,[3.066490273819393],[1.9689518],[17.269009]
885,125.43718719482422,33.89299297332764,[2.9222506204653285],[1.8021139],[12.561734]
886,125.69656372070312,33.871745586395264,[3.3693877388794924],[2.0056217],[18.47502]
887,107.7510757446289,33.83934688568115,[3.163784756898439],[2.0906625],[25.707888]
888,76.11286163330078,33.78799629211426,[3.0275852907901184],[1.839219],[14.862154]
889,97.94050598144531,33.76589345932007,[3.3495748826036906],[2.2058477],[25.17248]
890,108.07040405273438,33.758676528930664,[3.3210292353133544],[2.2483637],[26.247755]
891,116.24260711669922,33.72794437408447,[3.09085689337255],[1.924653],[18.205484]
892,106.56248474121094,33.68765449523926,[3.005156894561617],[1.8895019],[16.35601]
893,118.7187271118164,33.65888452529907,[3.1529468708543664],[2.029563],[20.33515]
894,124.98839569091797,33.649691581726074,[3.4936912202276864],[2.2236843],[21.902641]
895,107.57991027832031,33.62177753448486,[3.152509630277285],[1.8556378],[12.347968]
896,99.59976196289062,33.603633403778076,[3.220621249445118],[2.0071254],[16.213154]
897,92.24969482421875,33.55669689178467,[2.8794959870959533],[1.7551241],[14.220519]
898,103.7546157836914,33.53463649749756,[3.265474849766739],[1.9854623],[18.391775]
899,120.55119323730469,33.5260066986084,[3.524720551713484],[2.2681963],[22.209328]
900,114.58116149902344,33.48642110824585,[3.060434387116541],[1.8333647],[13.749618]
901,112.23204803466797,33.47081518173218,[3.2986753243982827],[2.0780032],[19.708948]
902,112.51671600341797,33.44864225387573,[3.126596042570771],[1.9224895],[15.700576]
903,120.55990600585938,33.42297649383545,[3.2351303835085563],[2.072459],[23.345806]
904,98.21675872802734,33.40361309051514,[3.06099291400122],[1.7766573],[12.752748]
905,122.85472869873047,33.37954807281494,[3.285610278300569],[2.116232],[20.1753]
906,79.46856689453125,33.3458309173584,[3.103451383605976],[1.9185088],[20.737549]
907,105.49038696289062,33.319262981414795,[3.457987782695157],[2.274686],[22.407114]
908,109.83293151855469,33.29725217819214,[3.109743721163427],[1.9989544],[19.241173]
909,110.25437927246094,33.31376886367798,[3.796393467038778],[2.637957],[48.967045]
910,130.9112091064453,33.28644943237305,[3.0660245772577404],[2.0801167],[26.208832]
911,88.60531616210938,33.25771236419678,[3.207835565579944],[1.9626856],[13.929976]
912,109.32402801513672,33.24915409088135,[3.396666945753021],[2.1524441],[17.755264]
913,116.80111694335938,33.218109130859375,[2.9943621095432884],[1.7948191],[13.232729]
914,120.03057861328125,33.20284414291382,[3.2919732252169154],[2.1099112],[18.748209]
915,119.06660461425781,33.16897106170654,[3.019412960157083],[1.9164004],[17.90589]
916,118.86257934570312,33.13151216506958,[3.043888819195647],[1.9776005],[17.861664]
917,108.03315734863281,33.128960609436035,[3.3759403925065414],[2.2073414],[24.217768]
918,105.34574127197266,33.09467601776123,[3.1184469162499693],[1.9234203],[20.013899]
919,98.15847778320312,33.07264566421509,[3.1889908288778233],[1.9857934],[18.902792]
920,82.39207458496094,33.04640293121338,[3.092552535561816],[1.979873],[20.893324]
921,140.21031188964844,33.0425500869751,[3.471995545843833],[2.2530036],[24.790672]
922,115.87124633789062,33.03807592391968,[3.3830975972056314],[2.299577],[23.906174]
923,106.98497772216797,33.00930690765381,[2.89694692026445],[1.7457935],[13.784683]
924,112.3310546875,32.98200988769531,[3.1124776283753044],[2.00688],[19.621521]
925,112.18647766113281,32.96521711349487,[3.2008659232933434],[1.9648876],[16.934763]
926,82.28643035888672,32.95271825790405,[3.300370874775095],[2.1917884],[24.086296]
927,117.39347076416016,32.92828416824341,[3.1077426997365145],[2.0516078],[20.237103]
928,107.72274017333984,32.9087700843811,[3.090629744515034],[1.9619185],[17.362606]
929,115.79023742675781,32.872552156448364,[3.0740220319027527],[1.8429928],[12.765409]
930,111.29743957519531,32.85945653915405,[3.0899781281758587],[1.9768962],[18.035738]
931,138.5283660888672,32.846566915512085,[3.194245644285586],[2.0049775],[16.886608]
932,109.05907440185547,32.80692934989929,[2.9106965690796125],[1.7108939],[11.531251]
933,98.57598876953125,32.79725503921509,[3.254174540091354],[2.0293937],[15.900484]
934,100.9225082397461,32.776458978652954,[3.089432856659058],[1.9821306],[21.242802]
935,133.84886169433594,32.75000476837158,[3.050282125772698],[1.8530158],[13.721765]
936,120.64580535888672,32.714558362960815,[2.9897147429554973],[1.8317075],[12.848715]
937,100.1844253540039,32.67624855041504,[2.974874553457132],[1.9116839],[15.102979]
938,90.36813354492188,32.67892408370972,[3.2982353805687716],[2.2453158],[21.921837]
939,138.12730407714844,32.65821886062622,[3.1697839700507293],[1.9886283],[18.521252]
940,152.34971618652344,32.621615171432495,[2.8909082988567434],[1.7959756],[17.759706]
941,110.35003662109375,32.59572172164917,[3.0594621943017253],[1.9641647],[17.426676]
942,95.14051055908203,32.597511291503906,[3.3809865612493057],[2.2927897],[27.247065]
943,110.26559448242188,32.591638803482056,[3.3000619803691307],[2.2329998],[24.82769]
944,123.6795425415039,32.56856560707092,[3.0828872417419397],[1.9754113],[17.051643]
945,105.92920684814453,32.585604190826416,[3.7533482988161286],[2.4822876],[31.149534]
946,156.04254150390625,32.57970213890076,[3.4894939558930553],[2.405779],[24.281532]
947,89.31977844238281,32.56735944747925,[3.1112461078335896],[2.0817218],[20.449451]
948,105.06488800048828,32.563568353652954,[3.6073730795455434],[2.2568345],[21.893225]
949,124.39366149902344,32.5324273109436,[2.9438464784063973],[1.8445276],[16.040297]
950,92.08773040771484,32.52052664756775,[3.278913225131643],[2.0842743],[15.678042]
951,95.09049224853516,32.49380564689636,[2.9435421443617202],[1.8119947],[14.658148]
952,140.53497314453125,32.457441568374634,[3.0192572265514532],[1.8993145],[16.66261]
953,105.10663604736328,32.46027851104736,[3.4334904584925776],[2.2406478],[24.773283]
954,130.3291015625,32.442870140075684,[3.077248980362916],[1.9762691],[18.799417]
955,104.58660888671875,32.43250131607056,[3.31482661277221],[2.0173671],[13.513782]
956,111.52352905273438,32.44559288024902,[3.5351025674788215],[2.4231746],[29.254372]
957,102.20369720458984,32.432326793670654,[3.154533407530958],[1.9794102],[24.791313]
958,111.97478485107422,32.41146397590637,[3.017393457250542],[1.8862282],[16.88486]
959,122.99407958984375,32.391685009002686,[3.1883756993952463],[2.0531013],[20.642775]
960,124.04278564453125,32.39832139015198,[3.4502016399204916],[2.2455323],[31.684717]
961,81.61443328857422,32.39417600631714,[3.0854895501245485],[2.0056398],[16.158352]
962,108.90142822265625,32.37255525588989,[3.190765936728693],[2.0979488],[18.349258]
963,152.68104553222656,32.36548948287964,[3.190608302238027],[2.0778155],[25.19054]
964,123.44294738769531,32.355544567108154,[3.0963346987540383],[1.9771445],[19.859833]
965,119.80110168457031,32.34205174446106,[2.955805924228144],[1.9114535],[14.367395]
966,118.3486099243164,32.32696795463562,[2.989734545653056],[2.0155358],[20.75092]
967,134.2805938720703,32.318973779678345,[3.1514420236104517],[2.0756054],[19.068441]
968,106.05410766601562,32.303393840789795,[3.011375301940457],[1.8817967],[16.41983]
969,80.55587768554688,32.29344868659973,[3.3662071028243443],[2.3998291],[29.031649]
970,94.20423126220703,32.27142786979675,[3.215734735360795],[2.0882165],[19.755472]
971,92.58161926269531,32.2469379901886,[3.18923888086024],[1.967995],[23.373503]
972,114.56877136230469,32.23348116874695,[3.2073688361649153],[2.0031006],[16.233301]
973,117.97042083740234,32.19861912727356,[3.014397301794347],[1.9723347],[23.462305]
974,83.42794799804688,32.196765661239624,[3.363894175689895],[2.0220175],[17.315113]
975,91.961669921875,32.19339036941528,[3.2057640824285616],[2.02136],[15.864287]
976,88.78175354003906,32.1869695186615,[3.1603346693611263],[1.9882828],[16.846092]
977,89.51445007324219,32.16569232940674,[3.1158046891347024],[1.9441963],[16.785517]
978,86.65727233886719,32.166794300079346,[3.332972753069978],[2.2528892],[23.455462]
979,84.21720123291016,32.157211780548096,[3.0209522068096546],[1.9036632],[17.61416]
980,88.40339660644531,32.15230703353882,[3.137020458649208],[2.1966834],[25.637053]
981,100.6281967163086,32.122944831848145,[2.9070452305540506],[1.8153152],[14.800115]
982,122.66030883789062,32.12904238700867,[3.242695931659682],[2.1545706],[20.458605]
983,83.05445098876953,32.11719012260437,[3.241845126660312],[2.0998588],[21.947987]
984,95.75025939941406,32.11621427536011,[3.3109525403194935],[2.1920862],[26.329615]
985,83.30022430419922,32.0995147228241,[3.0722214457288026],[1.9573091],[21.195242]
986,121.8965835571289,32.105080127716064,[3.3063583650195296],[2.2026513],[26.916115]
987,105.34780883789062,32.08435249328613,[3.045839076415301],[1.9262162],[19.917068]
988,101.57606506347656,32.076256275177,[3.0648232743245027],[1.953221],[14.783786]
989,94.95195770263672,32.06981825828552,[3.184952712396891],[2.0972972],[20.328848]
990,96.2601089477539,32.05190134048462,[3.107055962269349],[1.9561973],[16.077667]
991,140.96688842773438,32.031174659729004,[3.1763883540458466],[1.9826119],[20.629065]
992,126.31022644042969,32.00709867477417,[3.0826088524276067],[1.8854198],[13.974467]
993,119.89096069335938,31.99108076095581,[3.014731612972323],[1.8566165],[16.461767]
994,116.83881378173828,31.964576244354248,[3.05700671782996],[1.8799431],[13.313203]
995,132.57095336914062,31.95549726486206,[3.305588284320326],[2.0775325],[19.991028]
996,104.41438293457031,31.929898977279663,[2.7803347419238134],[1.8230255],[14.196126]
997,133.4261932373047,31.914700984954834,[3.132328020520072],[1.8887275],[12.056625]
998,98.06460571289062,31.906431674957275,[3.119128094436354],[1.9812335],[18.662706]
999,89.98573303222656,31.89121150970459,[3.027101445624069],[1.8262609],[13.028048]
